concept_id	concept_name	concept_synonym_name
19016494	Carica papaya preparation	
19016537	Frangula preparation	
19016540	MENINGOCOCCAL VACCINE B	
19016592	methylenedioxycinnamic acid	
19016595	PROTEINASE INHIBITOR (HUMAN)	
19016598	RAGWEED EXTRACT	
19016670	docosahexaenoate	
19016725	silver acetate	
19016747	neon	
19016749	remifentanil	
19016754	benzbromarone	
19016889	magnesium orotate	
19016959	tiratricol	
19016974	omoconazole	
19017067	tirofiban	
19017074	deslanoside	
19017241	iloperidone	
19017390	indigotindisulfonate	indigo disulfonate
19017427	LYMPHOCYTE IMMUNE GLOBULIN, ANTI-THYMOCYTE G	
19017458	trimethoxybenzene	
19017572	potassium estrone	
19017575	thyroid (beef)	
19017581	plerixafor	
19017585	netilmicin	
19017602	tissue respiratory factor	
19017646	doramectin	
19017671	ginseng preparation	
19017742	febuxostat	
19017805	inamrinone	amrinone
19017807	black currant oil	
19017810	amsacrine	
19017893	cilantro extract	
19017895	desoxycorticosterone	desoxycortone
19018013	micafungin	
19018070	ancestim	
19018154	alatrofloxacin	
19018164	oxeladin	
19018192	chloride ion	Cl -
19018193	Rotavirus Vaccines	
19018197	thiophene	
19018226	acepromazine	
19018255	pyroglutamate	pidolate
19018261	oxilofrine	
19018282	5,6,7,8-tetrahydrobiopterin	
19018285	5-methoxypsoralen	bergapten
19018287	5-methyl-8-hydroxyquinoline	
19018289	fenbutrazate	
19018290	proxigermanium	
19018322	tocophersolan	vitamin E polyethylene glycol succinate
19018328	aceprometazine	
19018352	nicergoline	
19018361	silver mono(2-aminoethyl)phosphate	
19018362	difemerine	
19018364	tioclomarol	
19018384	4-aminobenzoic acid	aminobenzoic acid
19018402	tilbroquinol	
19018403	racecadotril	
19018404	acetoxolone	
19018405	prednazoline	
19018406	adipic acid	
19018407	adrenalone	
19018408	ajmalicine	
19018416	niclosamide	
19018419	niacinamide	
19018431	alminoprofen	
19018432	aloxiprin	
19018433	myrtol	
19018434	alpha-ketoglutaric acid	
19018435	althiazide	
19018438	aluminum magnesium silicate	magnesium aluminum silicate
19018438	aluminum magnesium silicate	almasilate
19018481	aminoquinuride	
19018482	ammonium ferrous sulfate	
19018483	samarium Sm 153 lexidronam	samarium (153Sm) lexdronam
19018485	amphetaminil	
19018488	butalamine	
19018489	bupranolol	
19018511	artesunate	
19018512	clofezone	
19018516	azidocillin	
19018517	azosemide	
19018518	bamifylline	
19018519	barium carbonate	
19018520	beclamide	
19018541	benphothiamine	
19018544	calcium	
19018545	benznidazole	
19018546	benzophenone	
19018547	calcium carbimide	
19018550	flucloronide	
19018601	calcium fluoride	
19018602	calcium glucarate	
19018603	benzylparaben	
19018604	benzylthiouracil	
19018606	climbazole	
19018632	PTPNS1 protein, human	
19018633	S-benzoylmercaptoacetyltriglycine	betiatide
19018634	bisabolol	
19018635	bisdequalinium	
19018636	acetylcholinesterase	
19018638	cambendazole	
19018639	calcium bromide	
19018640	bopindolol	
19018661	bornaprine	
19018663	fluoride ion	
19018742	brodimoprim	
19018746	idrocilamide	
19018823	nicotinyl alcohol	nicotinyl alcohol (pyridylcarbinol)
19018882	oxitropium	
19018885	oxolamine	
19018910	cannabinol	
19018980	bromopride	
19019023	niflumic acid	
19019029	nifuratel	
19019088	nikethamide	
19019094	oxyphencyclimine	
19019122	dextran 40	
19019131	magnesium aspartate	
19019176	nimorazole	
19019193	dextran 75	
19019206	Trichophyton (fungus)	
19019317	pantethine	
19019620	benzydamine	
19019698	canrenone	
19019800	aminobenzoate	
19019877	eicosapentanoic acid	
19019932	budipine	
19019942	3-iodobenzylguanidine	
19019950	dihydroxybutyl ether	4,4'-oxydi-2-butanol
19020002	vigabatrin	
19020021	nitrazepam	
19020061	nitrendipine	
19020068	nitric oxide	
19020071	parachlorophenol	
19020079	formestane	
19020092	bunazosin	
19020124	betahistine	
19020477	nitrogen	
19020568	butibufen	
19020949	acetyldigoxins	acetyldigoxin
19020950	butyl chloride	
19020994	nitroprusside	
19021129	nitrous oxide	
19021481	norethynodrel	
19021488	collagen,activated	
19021512	butylvinal	
19021822	buzepide metiodide	
19021930	noscapine	
19021932	paramethadione	
19021940	dextromoramide	
19021959	sapropterin	
19022003	dextrothyroxine	
19022015	novobiocin	
19022170	patent blue violet	
19022417	heroin	diamorphine
19022446	pentaerythritol	
19022479	fomepizole	
19022494	nylidrin	buphenine
19022533	bethanidine	betanidine
19022570	pentifylline	
19022596	diatrizoate	
19022885	o-phthalaldehyde	
19022956	bezafibrate	
19023184	clove oil	Syzygium aromaticum oil
19023254	oleandomycin	
19023286	phenacemide	
19023395	ceruletide diethylamine	
19023420	Bile fluid	
19023450	rilonacept	
19023508	dibekacin	
19023817	adiphenine	
19023819	phenothrin	
19023835	BCG, live, Connaught strain	
19023842	phensuximide	
19023846	dibenzepin	
19024063	acenocoumarol	
19024068	bile salts	
19024140	quinagolide	
19024190	silybin	silibinin
19024191	reteplase	
19024197	ornidazole	
19024213	pholcodine	
19024227	methacholine	
19024246	dichloroacetate	
19024249	clodronic acid	
19024301	phosphocellulose	
19024362	ornipressin	
19024365	ornithine	
19024535	carbazochrome	
19024544	ancrod	
19024636	poloxamer 188	
19024663	poloxamer 407	
19024665	poloxamer	
19024669	Bioflavonoids	
19024723	ethylnorepinephrine	
19024728	decitabine	
19024761	butethamate citrate	
19024770	biotin	
19024772	ferumoxsil	
19024775	oxamniquine	
19024873	phthalylsulfathiazole	
19024904	oxprenolol	
19024938	campesterol	
19025107	acexamic acid	
19025138	bismuth	
19025194	methyl 5-aminolevulinate	methyl aminolevulinate
19025198	pinaverium	
19025258	pipazethate	pipazetate
19025274	oxygen	
19025281	pipecuronium	
19025284	pipenzolate	
19025348	ixabepilone	
19025422	piperonal	
19025498	piretanide	
19025614	piroctone olamine	
19025693	plasma protein fraction	
19025698	diethylcarbamazine	
19025825	octanoic acid	caprylic acid
19025922	oxypertine	
19025925	oxyphenbutazone	
19025928	oxyphenonium	
19025945	carazolol	
19026096	diflucortolone	
19026134	poldine	
19026180	digitoxin	
19026274	p-hydroxyamphetamine	hydroxyamphetamine
19026277	androstenedione	androstanedione
19026343	danaparoid	
19026397	carboxypolymethylene	carbomer homopolymer, unspecified type
19026448	dihydralazine	
19026450	anidulafungin	
19026459	tapentadol	
19026524	dihydroergocornine	
19026526	dihydroergocristine	
19026564	dihydroergocryptine	
19026609	polynoxylin	
19026637	dihydroergotoxine	
19026674	pancuronium	
19026701	pangamic acid	
19026707	sulfacytine	
19026710	capreomycin	
19026733	chlormadinone	
19026739	pantothenic acid	vitamin B5
19026925	carpipramine	
19026951	carzenide	
19026972	lenalidomide	
19027015	dihydrotachysterol	
19027075	pau d'arco preparation	
19027080	potassium bicarbonate	
19027181	paraldehyde	
19027186	paramethasone	
19027308	potassium hydroxide	
19027339	potassium perchlorate	
19027362	potassium phosphate	
19027413	pargyline	
19027475	potassium sulfate	
19027679	pefloxacin	
19027958	fesoterodine	
19028044	penfluridol	
19028050	penicillamine	
19028106	isopropyl alcohol	
19028148	prenylamine lactate	
19028241	cefetamet	
19028286	cefodizime	
19028288	ceforanide	
19028945	pridinol	
19028947	dimethindene	dimetindene
19028950	procaterol	
19029018	prolintane	
19029079	promestriene	
19029108	propamidine	
19029135	propionic acid	
19029215	propylparaben	
19029248	acetanilide	
19029278	diethylamine salicylate	
19029306	acetate	
19029308	lomifylline	
19029322	propyphenazone	
19029327	proglumetacin	
19029370	acecarbromal	
19029393	aceclofenac	
19029398	acemetacin	
19029421	dinoprost	
19029488	diosmin	
19029547	proxyphylline	
19029550	pseudoisocytidine	
19029555	acetophenazine	
19029574	ginsenoside	
19029644	acipimox	
19029824	boron	
19030059	alginic acid	
19030087	alizapride	
19030114	Hepatitis B Surface Antigen (Australia antigen) MSD, Vaccine	
19030120	smallpox vaccine live, New York City Board of Health vaccinia strain	
19030125	alloin	
19030299	aprobarbital	
19030323	aloglutamol	
19030353	bromazepam	
19030376	pentagastrin	
19030387	bromelains	
19030493	bromhexine	
19030673	aluminum chlorohydrate	aluminium chlorohydrate
19030675	aluminum phosphate	aluminium phosphate
19030692	aluminum sulfate	
19030751	alverine	
19030847	amezinium	
19030860	Sarracenia purpurea preparation	
19030957	Escherichia coli	
19030960	Cinchona officinalis preparation	
19031041	diphtheria antitoxin	diphtheria immunoglobulin
19031165	pyrvinium	
19031224	pentostatin	
19031267	cetiedil	
19031345	pentylenetetrazole	pentaetrazol
19031360	quinfamide	
19031378	pepsin A	pepsin
19031397	dipyrone	
19031464	Inactivated Polioviruses Type 1, Mahoney strain vaccine	
19031466	Inactivated Polioviruses Type 2, MEF-1 strain vaccine	
19031468	Inactivated Polioviruses Type 3, Saukett strain vaccine	
19031524	cetyl alcohol	
19031583	gadoxetate	
19031713	Peptide Hydrolases	Proteolytic Enzymes
19032237	peptones	
19032359	perhexiline	
19032398	amidoline	
19032407	romiplostim	
19032424	amineptin	amineptine
19032599	rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain	
19032612	ammonium phosphate	
19032614	acetone	
19032619	amorolfine	
19032630	anethole	
19032662	anileridine	
19032667	aniracetam	
19032724	bufexamac	
19032816	glycine zinc chelate	
19032857	Thyroid preparation	THYROID
19032857	Thyroid preparation	Thyroid
19032857	Thyroid preparation	Thyroid (Obsolete)
19032857	Thyroid preparation	Thyroid Agent
19032857	Thyroid preparation	Thyroid agent
19032857	Thyroid preparation	Thyroid drug
19032857	Thyroid preparation	Thyroid drug, NOS
19032857	Thyroid preparation	Thyroid medications
19032857	Thyroid preparation	Thyroid preparation (product)
19032857	Thyroid preparation	Thyroid preparation (substance)
19032857	Thyroid preparation	Thyroid preparation, NOS
19032857	Thyroid preparation	agents thyroid
19032857	Thyroid preparation	drug thyroid
19032857	Thyroid preparation	drugs thyroid
19032857	Thyroid preparation	medication thyroid
19032857	Thyroid preparation	medications thyroid
19032857	Thyroid preparation	preparations thyroid
19032857	Thyroid preparation	thyroid
19032857	Thyroid preparation	thyroid agent
19032857	Thyroid preparation	thyroid drug
19032857	Thyroid preparation	thyroid medication
19032857	Thyroid preparation	thyroid preparations
19032857	Thyroid preparation	thyroid preparations (medication)
19033193	pertussis vaccine	
19033243	carbromal	
19033278	peanut oil	groundnut oil
19033278	peanut oil	Arachis oil
19033280	buserelin	
19033354	petrolatum	
19033385	butacaine	
19033498	carbutamide	
19033634	artemether	
19033638	iocetamic acid	
19033664	fominoben	
19033691	asiaticoside	
19033710	phenacetin	
19033778	atipamezole	
19033780	butylated hydroxytoluene	
19033909	phenformin	
19033934	phenindione	
19034009	ambroxol-theophylline-7-acetate	
19034275	bambuterol	
19034280	bamipine	
19034281	phenmetrazine	
19034726	sirolimus	
19035100	fibrinolysis inhibitor	
19035102	synthetic secretin	
19035223	levobetaxolol	
19035226	remoxipride	
19035307	phenolsulfonphthalein	
19035344	phenprocoumon	
19035396	reproterol	
19035533	benfluorex	
19035569	calcifediol	
19035577	phenylalanine	L-phenylalanine
19035595	bentiromide	
19035598	benzarone	
19035631	calcitriol	1,25-dihydroxycholecalciferol
19035704	calcium carbonate	
19035856	distigmine	
19035924	rifamycin SV	
19035953	rifapentine	
19036053	chloramine-T	tosylchloramide sodium
19036391	deracoxib	
19036545	rosoxacin	
19036638	royal jelly	
19036658	chlorfenethazine	
19036731	benzthiazide	
19036781	calcium chloride	
19036797	tolvaptan	
19036892	daclizumab	
19036909	benzquinamide	
19036942	pramiverine	
19036946	benzyl benzoate	
19037035	benzylpenicilloyl polylysine	
19037038	calcium gluconate	
19037223	beta carotene	betacarotene
19037401	calcium phosphate	
19037415	fenugreek seed preparation	
19037446	calcium sulfate	
19037560	bifonazole	
19037596	acetylcarnitine	
19037621	bioallethrin	
19037624	acetylcholine	
19037704	bismuth carbonate	
19037706	bismuth oxide	
19037731	bismuth subcarbonate	
19037768	scarlet red	
19037794	bismuth subnitrate	
19037833	domperidone	
19037891	chlorocresol	
19037983	secnidazole	
19037989	dothiepin	dosulepin
19038024	selenious acid	
19038433	bone meal	
19038440	basiliximab	
19038464	soy protein isolate	
19038536	raltitrexed	
19038562	palifermin	
19038998	bretylium	
19039029	brilliant green	
19039227	bromperidol	
19039262	brotizolam	
19039265	brovanexine	
19039298	sevoflurane	
19039512	sobrerol	
19039639	buflomedil	
19039679	cantharidin	
19039703	bumadizone	
19039762	butamirate	
19039767	butobarbital	butobarbitone
19039770	buthiazide	
19039850	sodium bisulfite	
19039874	sodium metabisulfite	
19039877	sodium perborate	
19039883	butriptyline	
19039926	dexlansoprazole	
19040051	spirapril	
19040060	dydrogesterone	
19040071	chlorthenoxazin	
19040233	acetylene	
19040527	camylofine	camylofin
19040563	carbenoxolone	
19040606	carbimazole	
19040624	sulfametrole	
19040627	sultamicillin	
19040641	carbarson	
19040871	sunflower oil	sunflower seed oil
19040871	sunflower oil	Helianthus annuus oil
19041065	golimumab	
19041067	cytarabine liposomal	
19041085	tartaric acid	
19041135	teferrol	iron polymaltose
19041153	temafloxacin	
19041220	tenoxicam	
19041222	phloroglucinol	
19041226	anethole trithione	
19041536	testosterone 17-phenylpropionate	
19041746	tetrazepam	
19041781	tetroxoprim	
19041786	thenyldiamine	
19041813	thiocolchicoside	
19041817	thiopropazate	
19041843	carbocysteine	carbocisteine
19041852	emepronium	
19041857	emetine	
19041860	thymomodulin	
19041910	tianeptine	
19041933	tibolone	
19042099	tolciclate	
19042155	tolfenamic acid	
19042191	tolrestat	
19042345	lecithin	
19042445	tramazoline	
19042480	Phosphatidylserines	Phosphatidylserines [Chemical/Ingredient]
19042480	Phosphatidylserines	Phosphoglycerides, Serine
19042480	Phosphatidylserines	Serine Phosphoglycerides
19042480	Phosphatidylserines	phosphatidylserine
19042545	treosulfan	
19042550	triazulenone	loprazolam
19042575	tribenoside	
19042692	triclofos	
19042695	tridihexethyl	
19042778	triflusal	
19042801	trilostane	
19042819	acai extract	
19042852	phospholipids	
19043076	trisulfapyrimidine	
19043154	troxerutin	
19043191	tulobuterol	
19043262	butethamate	
19043266	vanadyl sulfate	
19043291	vanillyl-N-nonylamide	
19043327	veralipride	
19043395	phosphorus	
19043649	agar	
19043833	xamoterol	
19043959	acamprosate	
19044273	fospropofol	
19044314	zinc carbonate	
19044317	zinc chloride	
19044337	physostigmine	
19044394	interferon alfa-n1	
19044522	zinc sulfate	
19044719	zipeprol	
19044727	vitamin K1	phytonadione
19044727	vitamin K1	phytomenadione
19044727	vitamin K1	vitamin K 1
19044747	zirconium oxide	
19044812	phytosterols	
19044883	zopiclone	
19044890	anistreplase	
19044986	fibrinogen concentrate (human)	
19045045	ergocalciferol	vitamin D2
19045272	miglustat	
19045290	evening primrose oil	Oenothera biennis oil
19045317	digoxin antibodies Fab fragments	
19045581	cifenline	cibenzoline
19045601	dibunate	
19045644	erythrityl tetranitrate	eritrityl tetranitrate
19045672	Anthrax Vaccine Adsorbed	
19045931	cinametic acid	
19045983	cinitapride	
19046036	piperacetazine	
19046180	carbon dioxide	
19046291	piperazine	
19046454	carprofen	
19046625	pipobroman	
19046654	piracetam	
19046724	pirenzepine	
19046987	posterior pituitary hormones	
19047071	pivampicillin	
19047076	pizotyline	pizotifen
19047135	placebo	
19047204	clofexamide	
19047240	clofoctol	
19047265	clomocycline	
19047423	abciximab	
19047598	Japanese encephalitis virus vaccine, inactivated	
19047698	catalase	
19047756	carbon monoxide	
19048012	escin	
19048016	amylocaine	
19048026	cobamamide	
19048037	lumefantrine	
19048046	L-methylfolate	
19048202	golden seal extract	
19048493	gadobutrol	
19048561	polygeline	
19048699	corticotropin-releasing hormone	corticotropin-releasing factor
19048699	corticotropin-releasing hormone	corticorelin
19048700	Haemophilus B Conjugate Vaccine	
19048999	fomivirsen	
19049024	potassium	kalium
19049038	estriol	
19049059	potassium aspartate	
19049105	potassium chloride	
19049145	celiprolol	
19049150	carboprost	
19049167	Buffered aspirin	Aspirin Buffered
19049167	Buffered aspirin	Aspirin, buffered
19049167	Buffered aspirin	Buffered aspirin (product)
19049167	Buffered aspirin	Buffered aspirin (substance)
19049167	Buffered aspirin	aspirin buffered
19049167	Buffered aspirin	buffered aspirin (medication)
19049175	cesium chloride	
19049228	estrogens	
19049284	cetrimonium	
19049350	ethamsylate	etamsylate
19049402	chlorophyllin	
19049410	chloroprocaine	
19049437	chloropyramine	
19049707	chlorphenoxamine	
19049709	lornoxicam	
19049759	denatured ethanol	
19049816	oxtriphylline	choline theophyllinate
19049877	chromic chloride	
19049909	potassium iodide	
19050007	chromous chloride	
19050016	ethiodized oil	
19050040	potassium orotate	
19050087	ibutilide	
19050090	ethisterone	
19050104	carnitine	
19050123	profenamine	
19050211	cicloxilic acid	
19050216	cilazapril	
19050237	crataegus extract	
19050346	eucalyptol	cineole
19050375	ciprofibrate	
19050387	ethylestrenol	
19050414	ethylmorphine	
19050419	etilefrine	
19050441	citiolone	
19050461	prazepam	
19050484	etidocaine	
19050488	etomidate	
19050545	croconazole	
19050554	etretinate	
19050560	eugenol	
19050607	Evans blue	
19050610	salmon oil	
19050633	sertindole	
19050644	zinc hydroxide	
19050750	fleroxacin	
19050761	clebopride	
19050768	clemizolpenicillin	
19050832	clobazam	
19050840	clobenzorex	
19050863	clobutinol	
19050907	cloprednol	
19051035	cuprous oxide	
19051093	clorophene	
19051096	cloxazolam	
19051234	cyamemazine	
19051252	canthaxanthin	
19051271	cefotiam	
19051285	prenylamine	
19051345	cefsulodin	
19051444	cicletanine	
19051463	probucol	
19051513	encainide	
19051528	Potassium Chloride-Potassium Gluconate	
19051590	cyclobutyrol	
19051642	denileukin diftitox	
19051646	dextran 1	
19051865	muromonab-CD3	
19051926	magnesium lactate	
19051984	Pertussis, whole cell	
19052031	cycrimine	
19052059	aspartate	
19052076	cyprodenate	
19052197	Vitamin B Complex with C	Vitamin B Comp w-C
19052197	Vitamin B Complex with C	Vitamin B Complex with Vitamin C
19052197	Vitamin B Complex with C	Vitamin B complex + vitamin C
19052197	Vitamin B Complex with C	Vitamin B complex + vitamin C (product)
19052197	Vitamin B Complex with C	b c complex vitamins
19052197	Vitamin B Complex with C	vitamin B complex + ascorbic acid
19052197	Vitamin B Complex with C	vitamin B complex + ascorbic acid (medication)
19052197	Vitamin B Complex with C	vitamin B complex + vitamin C
19052197	Vitamin B Complex with C	vitamin b comp w-c
19052197	Vitamin B Complex with C	vitamin b complex c
19052197	Vitamin B Complex with C	vitamin b complex with vitamin c
19052317	proflavine	
19052385	anhydrous morphine	
19052430	dibasic sodium phosphate heptahydrate	
19052447	chenodeoxycholate	
19052457	fosphenytoin (as phenytoin equivalent)	
19052489	alanine	L-alanine
19052496	potassium bicarbonate-potassium citrate	
19052498	potassium citrate/potassium gluconate	
19052552	Rabies antigen	
19052553	rotavirus vaccine, tetravalent, live, oral	
19052554	s typhi (ty-2 strain)	
19052619	alum, potassium	potassium alum
19052620	chamomile flowers	chamomile flower extract
19052638	cobalamins	
19052682	meclofenoxate	
19052683	cephaloridine	cefaloridine
19052686	dehydrosanol	
19052687	ceramides	
19052689	demegestone	
19052724	denaverine	
19052734	proglumide	
19052736	proline	L-proline
19052812	cryptenamine	
19052817	dehydrocholate	
19052896	deoxycholate	
19052903	promazine	
19052936	edetate	
19052987	promegestone	
19053171	obidoxime	
19053177	p-aminohippurate	
19053540	iobitridol	
19053565	periciazine	
19053610	propiomazine	
19053746	ardeparin	
19053864	felypressin	
19053866	fendiline	
19053979	fenoterol	
